x,y,z,ap_x,ap_y,ap_tipo,dist_euclid,rssi_dbm,n_rayos,pl_min_db,delayspread_ns,refl_dom,cruces_nlos
25.98,65,1,26.3,87.2,2,22.2023061865204,-38.0639463844666,31,73.3639463844666,33.737927183486,0,0
25.98,70,1,26.3,87.2,2,17.2029764866432,-35.8539054520047,69,71.1539054520047,23.7539667401643,0,0
25.98,75,1,26.3,87.2,2,12.2041959997371,-32.8864278880714,38,68.1864278880714,21.1502163176676,0,0
25.98,80,1,26.3,87.2,2,7.20710760291534,-28.3652195583347,29,63.6652195583347,15.4079902829481,0,0
25.98,85,1,26.3,87.2,2,2.22315091705444,-18.8668021292006,37,54.1668021292006,5.34836800924353,0,0
25.98,90,1,26.3,87.2,2,2.81822639260936,-20.641724231322,34,55.941724231322,5.12322219793379,0,0
25.98,95,1,26.3,87.2,2,7.80656134287049,-29.0470635923929,33,64.3470635923929,15.0111488714633,0,0
25.98,100,1,26.3,87.2,2,12.8039993751952,-33.3005064035009,45,68.6005064035009,20.0758237422668,0,0
25.98,105,1,26.3,87.2,2,17.8028761721245,-36.1506677905873,58,71.4506677905873,25.4280483418634,0,0
25.98,110,1,26.3,87.2,2,22.8022455034586,-38.2950803737474,33,73.5950803737474,36.4197125742629,0,0
25.98,115,1,26.3,87.2,2,27.8018416656163,-40.0142697075127,35,75.3142697075127,39.9409113722809,0,0
25.98,120,1,26.3,87.2,2,32.8015609384675,-41.4491080664571,25,76.7491080664571,44.5098133768375,0,0
25.98,125,1,26.3,87.2,2,37.8013544730873,-42.6803687471287,43,77.9803687471287,41.0037229197657,0,0
25.98,130,1,26.3,87.2,2,42.8011962449649,-43.7586714838385,28,79.0586714838385,46.9741912057065,0,0
25.98,135,1,26.3,87.2,2,47.8010711177061,-44.7178361392869,22,80.0178361392869,50.8647470407798,0,0
25.98,0,1,26.3,21.4,2,21.4023923896372,-37.7459005372606,112,73.0459005372606,14.968120350265,0,0
25.98,5,1,26.3,21.4,2,16.4031216541243,-35.4418245370307,87,70.7418245370307,15.4411526556918,0,0
25.98,10,1,26.3,21.4,2,11.4044903437199,-32.3019644730526,93,67.6019644730526,16.8672934239869,0,0
25.98,15,1,26.3,21.4,2,6.40799500624025,-27.3661237992917,77,62.6661237992917,11.2306413875879,0,0
25.98,20,1,26.3,21.4,2,1.4361058456813,-15.9878024695712,33,51.2878024695712,5.72371424951472,0,0
25.98,25,1,26.3,21.4,2,3.61419423938449,-22.6077777798852,23,57.9077777798852,8.842488088806,0,0
25.98,30,1,26.3,21.4,2,8.60595142909836,-29.8814077702981,43,65.1814077702981,16.0955469383197,0,0
25.98,35,1,26.3,21.4,2,13.60376418496,-33.8237694943789,80,69.1237694943789,19.0624809002328,0,0
25.98,40,1,26.3,21.4,2,18.6027524845115,-36.5312589654263,31,71.8312589654263,24.3195252830412,0,0
25.98,45,1,26.3,21.4,2,23.6021693918165,-38.5940109334727,52,73.8940109334727,30.2413848521483,0,0
25.98,50,1,26.3,21.4,2,28.6017901537649,-40.260353204637,23,75.560353204637,29.3547938655616,0,0
25.98,55,1,26.3,21.4,2,33.6015237749719,-41.6582075596101,37,76.9582075596101,34.0664939644551,0,0
25.98,60,1,26.3,21.4,2,38.6013264020811,-42.8621414963772,36,78.1621414963772,34.4618627995068,0,0
25.98,65,1,26.3,21.4,2,43.6011742961127,-43.9194309137509,17,79.2194309137509,40.0630437287236,0,0
25.98,70,1,26.3,21.4,2,48.6010534865243,-44.8619352080331,24,80.1619352080331,40.5018478334385,0,0
25.98,75,1,26.3,21.4,2,53.6009552153691,-45.7121452391449,14,81.0121452391449,45.3861922316793,0,0
25.98,80,1,26.3,21.4,2,58.6008737136231,-46.4865296155129,27,81.7865296155129,47.9056990811125,0,0
25.98,85,1,26.3,21.4,2,63.6008050263517,-47.197509072108,19,82.497509072108,49.6317399502231,0,0
25.98,90,1,26.3,21.4,2,68.6007463516251,-47.8546828650627,14,83.1546828650627,50.9874338219087,0,0
25.98,95,1,26.3,21.4,2,73.6006956488864,-48.4656233336993,17,83.7656233336993,59.6248688395798,0,0
25.98,100,1,26.3,21.4,2,78.6006513967919,-49.0364091187182,15,84.3364091187182,67.1440995682737,0,0
25.98,105,1,26.3,21.4,2,83.6006124379481,-49.5719938355237,17,84.8719938355237,67.206226007818,0,0
25.98,110,1,26.3,21.4,2,88.6005778762193,-50.0764675999268,19,85.3764675999268,66.6206616343481,0,0
25.98,115,1,26.3,21.4,2,93.6005470069486,-50.5532467258991,15,85.8532467258991,65.8121356875327,0,0
25.98,120,1,26.3,21.4,2,98.6005192684095,-51.005214038064,15,86.305214038064,64.3100826814932,0,0
25.98,125,1,26.3,21.4,2,103.600494207315,-51.4348244648969,19,86.7348244648969,62.309687526301,0,0
25.98,130,1,26.3,21.4,2,108.600471453857,-51.8441857365757,17,87.1441857365757,59.9425823563378,0,0
25.98,135,1,26.3,21.4,2,113.600450703331,-52.2351209142306,15,87.5351209142306,57.0677731680693,0,0
51.96,0,1,52,38.5,2,38.5000207792152,-42.8393315634841,93,78.1393315634841,3.64820094731961,0,0
51.96,5,1,52,38.5,2,33.5000238805885,-41.6319537675057,76,76.9319537675057,9.84807269807724,0,0
51.96,10,1,52,38.5,2,28.5000280701616,-40.2294325725077,66,75.5294325725077,10.6223501678526,0,0
51.96,15,1,52,38.5,2,23.5000340425285,-38.5564100943828,67,73.8564100943828,13.5158052862007,0,0
51.96,20,1,52,38.5,2,18.5000432431927,-36.4833090115242,48,71.7833090115242,13.9733456663381,0,0
51.96,25,1,52,38.5,2,13.5000592591292,-33.7576610608698,48,69.0576610608698,15.7147777139524,0,0
51.96,30,1,52,38.5,2,8.500094117126,-29.7753544607877,39,65.0753544607877,10.7108518565497,0,0
51.96,35,1,52,38.5,2,3.5002285639655,-22.3498664907433,16,57.6498664907433,6.27888649815405,0,0
51.96,40,1,52,38.5,2,1.50053323855222,-16.2481544574139,28,51.5481544574139,4.28741976312522,0,0
51.96,45,1,52,38.5,2,6.50012307575787,-27.4872050874949,59,62.7872050874949,7.81558693349969,0,0
51.96,50,1,52,38.5,2,11.500069565007,-32.3739076332071,62,67.6739076332071,12.0176378109989,0,0
51.96,55,1,52,38.5,2,16.5000484847772,-35.4928104446157,84,70.7928104446157,12.8514520805209,0,0
51.96,60,1,52,38.5,2,21.5000372092701,-37.7853525884045,78,73.0853525884045,16.3700365158873,0,0
51.96,65,1,52,38.5,2,26.5000301886621,-39.5982905978205,49,74.8982905978205,17.7869806125088,0,0
51.96,70,1,52,38.5,2,31.5000253968152,-41.0977760418064,57,76.3977760418064,23.7511629420001,0,0
51.96,75,1,52,38.5,2,36.5000219178016,-42.3763044440093,63,77.6763044440093,24.9027865223693,0,0
51.96,80,1,52,38.5,2,41.500019277104,-43.4906702125936,94,78.7906702125936,22.8798651860013,0,0
51.96,85,1,52,38.5,2,46.5000172042979,-44.4782536446363,50,79.7782536446363,23.2376899560501,0,0
51.96,90,1,52,38.5,2,51.5000155339782,-45.3649676565638,35,80.6649676565638,23.3971500525964,0,0
51.96,95,1,52,38.5,2,56.5000141592903,-46.1695146931427,48,81.4695146931427,18.2505631151339,0,0
51.96,100,1,52,38.5,2,61.5000130081287,-46.9058355527714,47,82.2058355527714,23.1946653513045,0,0
51.96,105,1,52,38.5,2,66.5000120300741,-47.5845997413772,57,82.8845997413772,16.9369091578374,0,0
51.96,110,1,52,38.5,2,71.5000111888103,-48.2141549378118,32,83.5141549378118,15.6984398749257,0,0
51.96,115,1,52,38.5,2,76.5000104575156,-48.8011552337421,18,84.1011552337421,14.3701512311661,0,0
51.96,120,1,52,38.5,2,81.5000098159503,-49.3509903165695,23,84.6509903165695,11.9690903416018,0,0
51.96,125,1,52,38.5,2,86.5000092485544,-49.8680867806854,47,85.1680867806854,9.53083462295001,0,0
51.96,130,1,52,38.5,2,91.500008743169,-50.3561247197312,33,85.6561247197312,6.74697318970329,0,0
51.96,135,1,52,38.5,2,96.5000082901551,-50.8181966655616,20,86.1181966655616,20.8004533908297,0,0
51.96,0,1,52.4,129.7,2,129.700746335555,-53.3862909700611,15,88.6862909700611,1.82242210874596,0,0
51.96,5,1,52.4,129.7,2,124.700776260615,-53.044845722869,15,88.344845722869,4.22683638272298,0,0
51.96,10,1,52.4,129.7,2,119.700808685656,-52.6894280902156,24,87.9894280902156,8.37618502706402,0,0
51.96,15,1,52.4,129.7,2,114.70084393761,-52.318845666959,14,87.618845666959,7.60656538328485,0,0
51.96,20,1,52.4,129.7,2,109.700882403014,-51.93174659328,13,87.23174659328,9.24697256195441,0,0
51.96,25,1,52.4,129.7,2,104.700924542241,-51.5265897951441,14,86.8265897951441,13.9999760992163,0,0
51.96,30,1,52.4,129.7,2,99.7009709080107,-51.101607941718,15,86.401607941718,14.7904079566365,0,0
51.96,35,1,52.4,129.7,2,94.7010221697739,-50.6547608706034,32,85.9547608706034,18.0142668136877,0,0
51.96,40,1,52.4,129.7,2,89.7010791462399,-50.1836763773533,26,85.4836763773533,10.9837615477427,0,0
51.96,45,1,52.4,129.7,2,84.7011428494327,-49.6855740190836,15,84.9855740190836,17.2151430054527,0,0
51.96,50,1,52.4,129.7,2,79.7012145453255,-49.1571657281079,16,84.4571657281079,17.4503499846905,0,0
51.96,55,1,52.4,129.7,2,74.7012958388273,-48.59452421606,27,83.8945242160599,16.8447638391965,0,0
51.96,60,1,52.4,129.7,2,69.7013887953461,-47.992905771802,43,83.292905771802,16.9171113363881,0,0
51.96,65,1,52.4,129.7,2,64.7014961187143,-47.3465070702365,28,82.6465070702365,2.6906793987394,0,0
51.96,70,1,52.4,129.7,2,59.7016214185176,-46.6481241231792,33,81.9481241231792,1.83284515152062,0,0
51.96,75,1,52.4,129.7,2,54.7017696240259,-45.8886619707583,28,81.1886619707583,3.44148371932258,0,0
51.96,80,1,52.4,129.7,2,49.7019476479544,-45.0564091796527,47,80.3564091796527,2.18818400864114,0,0
51.96,85,1,52.4,129.7,2,44.7021654956446,-44.1359273437272,64,79.4359273437272,2.8908636306674,0,0
51.96,90,1,52.4,129.7,2,39.7024382122811,-43.1062811857204,52,78.4062811857204,3.39939312718602,0,0
51.96,95,1,52.4,129.7,2,34.7027895132365,-41.9380757812282,52,77.2380757812282,7.64727930109887,0,0
51.96,100,1,52.4,129.7,2,29.7032590804443,-40.588184977904,35,75.888184977904,7.69940958400479,0,0
51.96,105,1,52.4,129.7,2,24.7039187174828,-38.9896107521053,68,74.2896107521053,3.29024239889919,0,0
51.96,110,1,52.4,129.7,2,19.7049130929319,-37.0298443871537,55,72.3298443871537,4.40927096991758,0,0
51.96,115,1,52.4,129.7,2,14.7065835597531,-34.4974527900194,42,69.7974527900194,3.19033434977309,0,0
51.96,120,1,52.4,129.7,2,9.70997425331292,-30.9173648813651,37,66.2173648813651,3.84710396464794,0,0
51.96,125,1,52.4,129.7,2,4.72055081531805,-24.7976846058656,28,60.0976846058656,5.3788839078613,0,0
51.96,130,1,52.4,129.7,2,0.532541078227778,-12.2114803928384,18,47.5114803928384,3.50293776287199,0,0
51.96,135,1,52.4,129.7,2,5.31823278918854,-25.7934279682694,34,61.0934279682694,4.18152727117997,0,0
