time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
286.00,317.38,0.00,317.38,LOS2_galeria,Giro-D-RamalDesmonte,H3,-1.56
287.00,315.16,0.00,315.16,LOS2_galeria,Giro-D-RamalDesmonte,H3,-10.57
288.00,312.94,0.00,312.94,LOS2_galeria,Giro-D-RamalDesmonte,H3,-14.78
289.00,310.72,0.00,310.72,LOS2_galeria,Giro-D-RamalDesmonte,H3,-17.55
290.00,308.50,0.00,308.50,LOS2_galeria,LOS,H3,-19.62
291.00,306.28,0.00,306.28,LOS2_galeria,LOS,H3,-21.28
292.00,304.06,0.00,304.06,LOS2_galeria,LOS,H3,-22.65
293.00,301.84,0.00,301.84,LOS2_galeria,LOS,H3,-23.83
294.00,299.62,0.00,299.62,LOS2_galeria,LOS,H3,-24.87
295.00,297.40,0.00,297.40,LOS2_galeria,LOS,H3,-25.78
296.00,295.18,0.00,295.18,LOS2_galeria,LOS,H3,-26.61
297.00,292.96,0.00,292.96,LOS2_galeria,LOS,H3,-27.36
298.00,290.74,0.00,290.74,LOS2_galeria,LOS,H3,-28.05
299.00,288.52,0.00,288.52,LOS2_galeria,LOS,H3,-28.68
300.00,286.30,0.00,286.30,LOS2_galeria,LOS,H3,-29.27
301.00,284.08,0.00,284.08,LOS2_galeria,LOS,H3,-29.82
302.00,281.86,0.00,281.86,LOS2_galeria,LOS,H3,-30.34
303.00,279.64,0.00,279.64,LOS2_galeria,LOS,H3,-30.82
304.00,277.42,0.00,277.42,LOS2_galeria,LOS,H3,-31.45
305.00,275.20,0.00,275.20,LOS2_galeria,LOS,H3,-32.23
306.00,272.98,0.00,272.98,LOS2_galeria,LOS,H3,-32.97
307.00,270.76,0.00,270.76,LOS2_galeria,LOS,H3,-33.67
308.00,268.54,0.00,268.54,LOS2_galeria,LOS,H3,-34.34
309.00,266.32,0.00,266.32,LOS2_galeria,LOS,H3,-34.99
